_id,name,property_type,room_type,bed_type,bedrooms,market,country
18295520,M&S Apartments Porto,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
18309220,Taşdelen kardiyum sakin oda,Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
18312333,AMAZING Waikiki Skytower Condo - Close Walk to Everything! - Waikiki Sky Tower Mountain 1 BDR on the 14th Floor,Condominium,Entire home/apt,Real Bed,1,Oahu,United States
18315277,Bright and Breezy Bondi Beach Pad,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
18316061,"""Gorgeous and artfully styled oasis ....""",Guest suite,Entire home/apt,Real Bed,1,Sydney,Australia
18330450,The Porto Concierge - Belvedere First,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
18333334,"Ocean Front Ecstasy! Homey w/Tile Floor, Full Kitchen, WiFi, Flat Screen–Paki Maui 409",Condominium,Entire home/apt,Real Bed,1,Maui,United States
18338274,Character renovated house close to city,House,Entire home/apt,Real Bed,4,Sydney,Australia
18341576,Spacious Sunlit 1 BR Apartment in Heart of Harlem,Apartment,Entire home/apt,Real Bed,1,New York,United States
18345625,"Beachside room not far from the airport,",House,Private room,Real Bed,1,Sydney,Australia
18353952,Acogedor alojamiento en SAGRADA FAMILIA,Apartment,Private room,Real Bed,2,Barcelona,Spain
18358621,"LARGE LUXURY 2bed,w/King,Queen & Full, TIMES SQ",Apartment,Entire home/apt,Real Bed,2,New York,United States
18360303,Spacious Contemporary Home with Pool,House,Entire home/apt,Real Bed,3,Sydney,Australia
18366332,Comfortable Flat in İstanbul,Apartment,Private room,Real Bed,1,Istanbul,Turkey
1836793,Great location/ 1 min sub./ terrace,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
18369887,Sunny & Spacious 1 Bedroom in Central Harlem!,Apartment,Entire home/apt,Real Bed,1,New York,United States
18375815,Spacious private room close St. Barnabas Hospital,Apartment,Private room,Real Bed,1,New York,United States
18377036,"Bright, beautiful room for a comfortable stay",House,Private room,Real Bed,1,New York,United States
18386381,KS RESIDENCE - Apt Completo p/ 3 pessoas,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
18387366,Bright & Airy Private Room near L/JMZ trains,Apartment,Private room,Real Bed,1,New York,United States
18407251,Entire MASSIVE apt. for 4 ppl 1 Block from Subway,Apartment,Entire home/apt,Real Bed,1,New York,United States
18415512,【 1 min to MTR】Standard Double Bed Room尖沙咀標準大床房,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
18421662,Montréal en famille ou amis,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
18426634,Private room,Apartment,Private room,Real Bed,1,Porto,Portugal
18437734,"Casa acolhedora, 2 minutos do rio douro",House,Entire home/apt,Real Bed,2,Porto,Portugal
18439011,Atico en Paseo de Gracia,Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
1844208,"Garden Room: A Feast for the Senses Big Island,Hi.",House,Private room,Real Bed,1,The Big Island,United States
1844578,Large room in a centennial house,House,Private room,Real Bed,1,Rio De Janeiro,Brazil
18446380,relaxing in Porto,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
18446434,Lanikai Plantation - 4 bedrooms/3 baths,House,Private room,Real Bed,4,Oahu,United States
18452244,Spacious 3 BR 12ppl Beside MTR :),Apartment,Entire home/apt,Real Bed,3,Hong Kong,Hong Kong
18465195,House Of Hawaii Dreams,Guesthouse,Entire home/apt,Real Bed,2,Oahu,United States
18467111,旺角獨立房間,Guest suite,Private room,Real Bed,1,Hong Kong,Hong Kong
18472801,Sunny loft-style apartment in Place-des-Arts !,Loft,Entire home/apt,Real Bed,1,Montreal,Canada
18485581,Cozy Nest Stunning Bathroom Near OldPort & DT,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
18487499,Hale Nui Ohana,House,Entire home/apt,Real Bed,4,The Big Island,United States
18512156,MODERNIST AND LUXURIOUS FLAT IN IDYLLIC LOCATION,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
18520551,Cozy 2 bedroom Apt. in YMT,Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
18527139,Cozy studio in front of Parc La Fonteine,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
1852730,"Centrally located, new renovation",Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
18543540,Old Greek Home 1+1 (Near Bosporus),House,Shared room,Real Bed,1,Istanbul,Turkey
18569613,Beautiful 4 level terrace in the heart of Sydney!,House,Entire home/apt,Real Bed,3,Sydney,Australia
18571579,日本人がﾎｽﾄする香港西貢のAirbnb,Apartment,Private room,Real Bed,2,Hong Kong,Hong Kong
18574397,Oporto Center Spot,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
1858521,Charming Studio with Balcony + Garden (4 guests) 1,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
18585742,Auwailani Garden Apartment,Apartment,Entire home/apt,Real Bed,1,Oahu,United States
18586018,3 BDR APT AND ROOFTOP ONE TRAIN STOP TO MANHATAN,Apartment,Entire home/apt,Real Bed,3,New York,United States
18594608,Happy studio,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
18599539,Luxury condo with free indoor parking,Condominium,Entire home/apt,Real Bed,0,Montreal,Canada
18607563,For 4 or 6 - Wonderful Apartment downtown,Loft,Entire home/apt,Real Bed,2,Porto,Portugal
18611535,Big 4 Bedroom~,Apartment,Entire home/apt,Real Bed,4,Barcelona,Spain
18614712,5 Room Villa in Oporto Center,House,Entire home/apt,Real Bed,5,Porto,Portugal
18616850,The Paddington Cottage | Sydney Eastern Suburbs,House,Entire home/apt,Real Bed,3,Sydney,Australia
18617060,Private Sunny Room in Bushwick,Apartment,Private room,Real Bed,3,New York,United States
18620288,Harbour Views from North Sydney High Street,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
186655,Charming Family House with Garden (6981/AL),Townhouse,Entire home/apt,Real Bed,3,Porto,Portugal
18675215,Modern Sunny Midtown Gem,Apartment,Entire home/apt,Real Bed,1,New York,United States
18682987,*** Next To Place Des Arts ***,Condominium,Entire home/apt,Real Bed,1,Montreal,Canada
18694750,Fabulous Beach Front Penthouse,Apartment,Entire home/apt,Real Bed,3,Porto,Portugal
18700419,Single Room PrivateBathroom MonthlyRental 3 單人套房月租,Apartment,Private room,Real Bed,0,Hong Kong,Hong Kong
18704012,"Great, light filled room with ensuite private bath",Apartment,Private room,Real Bed,1,New York,United States
18707992,"Clean, bright & cozy bedroom /w convenient parking",Apartment,Private room,Real Bed,1,Montreal,Canada
18711459,THE ROOM WITH BALCONY in CIHANGIR + FREE WIFI,Apartment,Private room,Real Bed,0,Istanbul,Turkey
18712467,Room with balcony,Apartment,Private room,Real Bed,1,Barcelona,Spain
18721645,High Floor-Ocean View! 2 Bed/2 Ba/1 Pkg WBT#2302,Condominium,Entire home/apt,Real Bed,2,Oahu,United States
18730346,Double room in Poble sec,Apartment,Private room,Real Bed,1,Barcelona,Spain
18734995,Big and luminous apartment in Little Italy,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
18748105,One-Bedroom Apartment with Balcony,Condominium,Entire home/apt,Real Bed,1,Barcelona,Spain
18769857,Cosy Terrace Studio,Apartment,Entire home/apt,Real Bed,0,Porto,Portugal
18772566,East Village Renovated Apartment,Apartment,Private room,Airbed,1,New York,United States
18776184,Spacious cozy apartment in Little Burgundy,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
18780832,Oporto Sunset Blue Balcony ❤,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
18793287,The Cov @ Marrickville (the Brooklyn of Sydney),House,Entire home/apt,Real Bed,2,Sydney,Australia
18809312,Cosy Double Room in a bright flat!,Apartment,Private room,Real Bed,1,Barcelona,Spain
1882020,FURNISHED BACHELOR APARTMENT,Apartment,Entire home/apt,Real Bed,0,Montreal,Canada
18824084,Central location,Apartment,Entire home/apt,Real Bed,4,Istanbul,Turkey
18841207,Newly renovated home,House,Private room,Real Bed,1,Sydney,Australia
18841656,D5.Cozy Private Room for 4 Guest(Private Bathroom),Hotel,Private room,Real Bed,1,Hong Kong,Hong Kong
18848869,Bedroom in a Cozy Apartment,Apartment,Private room,Real Bed,1,New York,United States
18849075,JF Cozy Apartment Blue,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
18859786,Luxury Retreat On Maunalani Heights Honolulu,Bungalow,Entire home/apt,Real Bed,0,Oahu,United States
1886978,Sunny & Budget Friendly,Townhouse,Private room,Real Bed,1,New York,United States
18877786,近大学24小时安保豪华公寓长短租,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
18887229,kiralık oda,Casa particular (Cuba),Private room,Real Bed,0,Istanbul,Turkey
18891380,Room in a historical apartment in Beyoglu.,Serviced apartment,Private room,Real Bed,1,Istanbul,Turkey
18905958,Private room between Bondi Beach and Junction,Apartment,Private room,Real Bed,1,Sydney,Australia
18908638,Renovated 20min train to enter city 5min to subway,Townhouse,Private room,Real Bed,1,New York,United States
18909301,The Porto Concierge - Horus House,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
18914730,IDEALLY LOCATED COZY COTTAGE,Guesthouse,Entire home/apt,Real Bed,0,New York,United States
18916525,Spacious studio in tranquil environment,Apartment,Entire home/apt,Real Bed,0,Hong Kong,Hong Kong
18917022,Beach House Manly Apartment 4,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
18917356,"Double sized room with king bed, perfect location",Townhouse,Private room,Real Bed,1,Sydney,Australia
18917540,Sunny Modern Bedroom 30 seconds from Subway!,Apartment,Private room,Real Bed,1,New York,United States
18918530,Waikiki Studio with Kitchenette 5 min to beach,Apartment,Entire home/apt,Real Bed,0,Oahu,United States
18925556,H MERIDIANA 1,Apartment,Private room,Real Bed,1,Barcelona,Spain
18935312,Club Cliff for a great beach vacation.,Townhouse,Entire home/apt,Real Bed,3,Sydney,Australia
18944834,Huge private bedroom in the heart of Manhattan,Apartment,Private room,Real Bed,1,New York,United States
18954080,Kutu gibi Ev,Apartment,Private room,Real Bed,0,Istanbul,Turkey
1897001,"GIANT! Perfect for families, in the center of NYC",Apartment,Entire home/apt,Real Bed,2,New York,United States
18994805,Chambre double- à deux pas du métro,Apartment,Private room,Real Bed,1,Montreal,Canada
18999236,Cebu Hotel Deluxe Single Room #3 Ensuite Bathroom,Guesthouse,Private room,Real Bed,0,Hong Kong,Hong Kong
19005784,Hong Kong City CBD Hung Hom Apartment紅磡 民宿公寓:),Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
19014550,Amazing Gardens in Oceanfront Resort 8202,Townhouse,Entire home/apt,Real Bed,2,The Big Island,United States
19018752,Suíte na Barra-Jeunesse,Boutique hotel,Private room,Real Bed,1,Rio De Janeiro,Brazil
19028601,"Double room, livingroom and terrace",Apartment,Private room,Real Bed,1,Barcelona,Spain
19029043,CL Ildefonso I Apartment,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
19030149,"Beautiful, Comfortable Apt. in Convenient Location",House,Entire home/apt,Real Bed,2,New York,United States
19030572,★ Luxury Loft | Pool | Gym | Spotless ★,Apartment,Entire home/apt,Real Bed,0,Montreal,Canada
19036802,Luminous Vintage Room near Plaza España,Apartment,Private room,Real Bed,1,Barcelona,Spain
19037045,Cosy Studio / pool / barbecue / sunny lounge,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
19038282,KONA COUNTRY CLUB VILLAS,Barn,Entire home/apt,Real Bed,2,The Big Island,United States
19044796,Habitación en Villa Olímpica,Apartment,Private room,Real Bed,1,Barcelona,Spain
19049757,Liiiving in Porto | Foz Terrace Studio,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
19050582,Clérigos Apartments - Apt. 4E for 2/3 Pax,Loft,Entire home/apt,Real Bed,1,Porto,Portugal
19056339,Nautical Nest,House,Entire home/apt,Real Bed,1,Oahu,United States
19057068,Conduit Rd Luxury Mid-Levels Apt,Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
19060682,Akin YellowHouse 2nd floor twin room good location,Apartment,Private room,Real Bed,1,Istanbul,Turkey
19061599,Stunning vintage room with AC (old town),Apartment,Private room,Real Bed,1,Barcelona,Spain
19063118,JFK 10 & LGA 15 MINUTES AWAY A/C PRIVATE BEDROOM B,House,Private room,Real Bed,1,New York,United States
19068240,"1BR condo, full kitchen, Lanai, value in Kapaa",Condominium,Entire home/apt,Real Bed,1,Kauai,United States
19070513,❤ of NYC | Walk + Transit Score 100 | King Bed,Apartment,Entire home/apt,Real Bed,0,New York,United States
1907162,A beach break AND a lake!,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
19080306,Cozy basement with 2 bedrooms for 4 people in NDG,House,Entire home/apt,Real Bed,2,Montreal,Canada
19083972,450sf entire place in Kennedy Town,Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
19086528,Condo familiale 4 chambres près du centre-ville !,Apartment,Entire home/apt,Real Bed,4,Montreal,Canada
19094047,Family Espinho Porto Guesthouse - Silva.,House,Private room,Real Bed,1,Porto,Portugal
19095535,MongkoK MTR:Family Hotel for 4 ppl,Hotel,Private room,Real Bed,1,Hong Kong,Hong Kong
19098733,Cozy Efficiency Studio on Best West Chelsea Block!,Apartment,Entire home/apt,Real Bed,0,New York,United States
19100444,Wonderful double-room centrally located,Apartment,Private room,Real Bed,1,Barcelona,Spain
19101306,[NEW] West Village Dream Home!,Apartment,Entire home/apt,Real Bed,2,New York,United States
1910291,"Fantastic Studio, Heart of Central",Apartment,Entire home/apt,Real Bed,0,Hong Kong,Hong Kong
19104230,Air conditioned townhouse with furnished room!!,Townhouse,Private room,Real Bed,1,Oahu,United States
19105533,"Bright, airy comfortable 1-bedroom apartment",Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
191079,Single private room(Gray),Apartment,Private room,Real Bed,1,Istanbul,Turkey
19113128,TPC - Ribeira Marchands d’Or Apartment,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
19117590,Ala Moana Hotel 1616 Studio City/Ocean View - 1K,Apartment,Entire home/apt,Real Bed,0,Oahu,United States
1912695,Oceanfront penthouse with private pool in Copacabana!,Apartment,Entire home/apt,Real Bed,3,Rio De Janeiro,Brazil
19134150,Huge Brooklyn Loft in the Heart of Williamsburg!,Apartment,Entire home/apt,Real Bed,2,New York,United States
19137059,The Porto Concierge -  Lodeiro Country House,House,Entire home/apt,Real Bed,5,Porto,Portugal
19141928,Waikiki Residents,Condominium,Entire home/apt,Real Bed,1,Oahu,United States
19142002,Complete Kitchen Remodel in this 1bd/1ba garden view condo in South Kihei at the Kihei Akahi. D-208,Condominium,Entire home/apt,Real Bed,1,Maui,United States
19142081,Maui Sunset large one bedroom condo sleeps 4. A-206,Condominium,Entire home/apt,Real Bed,1,Maui,United States
19149590,OPORTO Home Sweet Home,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
1915001,Hawaii - West Oahu - 3-Bedroom Home,House,Entire home/apt,Real Bed,3,Oahu,United States
19156662,Vintage House For Rent,House,Entire home/apt,Real Bed,1,Istanbul,Turkey
19158211,Baixa 24 - Room 3,Apartment,Private room,Real Bed,1,Porto,Portugal
19160496,"Room in Duplex, 5 minutes from beach.",Condominium,Private room,Real Bed,1,Porto,Portugal
19165058,Beautiful Apartment near Bondi Junction,Apartment,Private room,Real Bed,1,Sydney,Australia
19167153,"1 Bed 1Hall 1Bath &Kitchen ,14th floor Parramatta",Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
19170546,Jolly Bolhão,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
19172215,Brand new Poble Sec design flat next to Montjuïc,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
19173256,Belo Apartamento no centro do Porto.,Apartment,Entire home/apt,Real Bed,3,Porto,Portugal
19177584,Small & Cozy Bedroom,Apartment,Private room,Real Bed,0,Porto,Portugal
19178913,"Waipio Valley Nanea, Private Deck & Ocean Views",Guest suite,Entire home/apt,Real Bed,1,The Big Island,United States
19197922,1 Bed Apartment with oceans views near Manly,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
19199353,Spacious 1 Bed in the heart of Manhattan,Apartment,Entire home/apt,Real Bed,1,New York,United States
1920293,Pacific Shores-Ocean View Top Floor-A/C All Rooms,Apartment,Entire home/apt,Real Bed,2,Maui,United States
19213844,Cozy and convenient home near Time Square HK,Apartment,Entire home/apt,Real Bed,3,Hong Kong,Hong Kong
19217460,MP Room for 2 persons bunk bed in shared apartment,Apartment,Private room,Real Bed,1,Barcelona,Spain
19220115,"Downtown Penthouse, 2 Bedrooms 2 bathrooms",Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
19220298,Private Room in tranquil Mongkok apartment,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
19221893,VayCay with Southern Comfort and the Aloha Spirit,House,Entire home/apt,Real Bed,4,Oahu,United States
19235160,Private room with a Sea view House. Old city area,Apartment,Private room,Real Bed,1,Istanbul,Turkey
19238057,SYDNEY! Great Stay For Holiday,House,Private room,Real Bed,1,Sydney,Australia
19241544,Kolea Resort at Waikoloa Beach,Condominium,Entire home/apt,Real Bed,3,The Big Island,United States
19244141,we hospitable.we want to learn englsh.mywife and i,Apartment,Private room,Real Bed,1,Istanbul,Turkey
19246639,Pedro Cem Apartment With Free Parking and Terrace.,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
19249207,46E Tanford Western Style 2 bedroom apartment,Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
1925045,Perfect Apartment 4-6 persons,Condominium,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
